id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome
23840,45.0,technician,married,secondary,no,865.0,no,no,cellular,29.0,aug,80.0,4.0,-1.0,0.0,unknown
23841,33.0,technician,married,secondary,yes,-708.0,no,no,cellular,29.0,aug,93.0,2.0,-1.0,0.0,unknown
23842,51.0,admin.,married,secondary,no,255.0,no,no,cellular,29.0,aug,158.0,2.0,-1.0,0.0,unknown
23843,59.0,retired,married,secondary,no,374.0,no,no,cellular,29.0,aug,272.0,2.0,-1.0,0.0,unknown
23844,48.0,management,divorced,tertiary,no,700.0,yes,no,cellular,29.0,aug,488.0,2.0,-1.0,0.0,unknown
23845,57.0,admin.,married,secondary,no,1218.0,no,no,cellular,29.0,aug,214.0,7.0,-1.0,0.0,unknown
23846,33.0,technician,married,tertiary,no,599.0,yes,no,cellular,29.0,aug,461.0,2.0,-1.0,0.0,unknown
23847,39.0,housemaid,divorced,primary,no,239.0,no,no,cellular,29.0,aug,204.0,2.0,-1.0,0.0,unknown
23848,39.0,management,single,tertiary,no,109.0,no,no,cellular,29.0,aug,159.0,2.0,-1.0,0.0,unknown
23849,42.0,technician,divorced,secondary,no,112.0,no,no,cellular,29.0,aug,69.0,4.0,-1.0,0.0,unknown
23850,37.0,management,married,tertiary,no,5.0,no,no,cellular,29.0,aug,36.0,2.0,-1.0,0.0,unknown
23851,30.0,management,single,tertiary,no,0.0,no,no,cellular,29.0,aug,135.0,2.0,-1.0,0.0,unknown
23852,46.0,blue-collar,married,secondary,no,877.0,no,no,cellular,29.0,aug,339.0,2.0,-1.0,0.0,unknown
23853,33.0,technician,married,secondary,no,8.0,no,no,cellular,29.0,aug,462.0,2.0,-1.0,0.0,unknown
23854,49.0,management,single,secondary,no,0.0,no,no,cellular,29.0,aug,121.0,2.0,-1.0,0.0,unknown
23855,36.0,self-employed,married,primary,no,0.0,no,no,cellular,29.0,aug,97.0,2.0,-1.0,0.0,unknown
23856,31.0,services,single,secondary,no,2070.0,no,no,cellular,29.0,aug,319.0,2.0,-1.0,0.0,unknown
23857,34.0,management,married,tertiary,no,53.0,yes,yes,cellular,29.0,aug,256.0,2.0,-1.0,0.0,unknown
23858,35.0,technician,married,secondary,no,-146.0,yes,no,cellular,29.0,aug,240.0,2.0,-1.0,0.0,unknown
23859,56.0,management,married,tertiary,no,67.0,no,yes,cellular,29.0,aug,88.0,2.0,-1.0,0.0,unknown
23860,32.0,technician,single,secondary,no,284.0,no,no,cellular,29.0,aug,161.0,2.0,-1.0,0.0,unknown
23861,33.0,management,married,tertiary,no,310.0,no,no,cellular,29.0,aug,179.0,2.0,-1.0,0.0,unknown
23862,48.0,blue-collar,married,secondary,no,134.0,no,no,cellular,29.0,aug,200.0,7.0,-1.0,0.0,unknown
23863,34.0,admin.,married,secondary,no,96.0,no,no,cellular,29.0,aug,109.0,2.0,-1.0,0.0,unknown
23864,35.0,technician,single,tertiary,no,33.0,no,no,cellular,29.0,aug,300.0,2.0,-1.0,0.0,unknown
23865,32.0,technician,married,secondary,no,444.0,no,no,cellular,29.0,aug,63.0,2.0,-1.0,0.0,unknown
23866,58.0,services,married,secondary,no,74.0,no,no,cellular,29.0,aug,105.0,2.0,-1.0,0.0,unknown
23867,31.0,technician,single,secondary,no,0.0,no,no,cellular,29.0,aug,213.0,4.0,-1.0,0.0,unknown
23868,33.0,technician,single,tertiary,no,176.0,no,no,cellular,29.0,aug,112.0,2.0,-1.0,0.0,unknown
23869,32.0,management,single,tertiary,no,0.0,no,no,cellular,29.0,aug,255.0,2.0,-1.0,0.0,unknown
23870,31.0,technician,single,secondary,no,-2.0,no,no,cellular,29.0,aug,131.0,2.0,-1.0,0.0,unknown
23871,59.0,self-employed,married,tertiary,no,1059.0,no,no,cellular,29.0,aug,103.0,2.0,-1.0,0.0,unknown
23872,48.0,technician,married,tertiary,no,16.0,no,no,cellular,29.0,aug,77.0,2.0,-1.0,0.0,unknown
23873,32.0,management,single,tertiary,no,769.0,no,no,cellular,29.0,aug,695.0,2.0,-1.0,0.0,unknown
23874,36.0,management,married,tertiary,no,4.0,yes,no,cellular,29.0,aug,159.0,2.0,-1.0,0.0,unknown
23875,33.0,technician,married,secondary,no,118.0,yes,no,cellular,29.0,aug,103.0,2.0,-1.0,0.0,unknown
23876,38.0,admin.,divorced,secondary,no,1314.0,no,no,cellular,29.0,aug,156.0,2.0,-1.0,0.0,unknown
23877,54.0,technician,married,secondary,no,184.0,no,no,cellular,29.0,aug,81.0,8.0,-1.0,0.0,unknown
23878,39.0,management,married,tertiary,no,0.0,no,no,cellular,29.0,aug,94.0,2.0,-1.0,0.0,unknown
23879,48.0,technician,divorced,secondary,no,105.0,no,no,cellular,29.0,aug,520.0,2.0,-1.0,0.0,unknown
23880,31.0,technician,single,secondary,no,0.0,no,no,cellular,29.0,aug,35.0,14.0,-1.0,0.0,unknown
23881,56.0,services,married,unknown,no,628.0,no,no,cellular,29.0,aug,96.0,2.0,-1.0,0.0,unknown
23882,34.0,technician,single,secondary,no,943.0,no,no,cellular,29.0,aug,96.0,4.0,-1.0,0.0,unknown
23883,39.0,management,divorced,tertiary,no,115.0,no,no,cellular,29.0,aug,345.0,2.0,-1.0,0.0,unknown
23884,31.0,technician,married,secondary,no,13.0,no,no,cellular,29.0,aug,245.0,2.0,-1.0,0.0,unknown
23885,55.0,management,single,tertiary,no,430.0,no,no,cellular,29.0,aug,79.0,4.0,-1.0,0.0,unknown
23886,50.0,management,divorced,tertiary,no,0.0,no,no,cellular,29.0,aug,128.0,2.0,-1.0,0.0,unknown
23887,45.0,technician,married,secondary,no,88.0,no,no,cellular,29.0,aug,150.0,2.0,-1.0,0.0,unknown
23888,35.0,management,married,tertiary,no,171.0,no,no,cellular,29.0,aug,204.0,2.0,-1.0,0.0,unknown
23889,31.0,technician,married,secondary,no,251.0,no,yes,cellular,29.0,aug,156.0,2.0,-1.0,0.0,unknown
23890,37.0,management,married,tertiary,no,-9.0,no,no,cellular,29.0,aug,168.0,2.0,-1.0,0.0,unknown
23891,34.0,technician,married,secondary,yes,91.0,no,no,cellular,29.0,aug,67.0,4.0,-1.0,0.0,unknown
23892,33.0,services,married,secondary,no,233.0,no,no,cellular,29.0,aug,155.0,2.0,-1.0,0.0,unknown
23893,33.0,technician,married,tertiary,no,503.0,no,no,cellular,29.0,aug,91.0,2.0,-1.0,0.0,unknown
23894,55.0,admin.,married,secondary,no,0.0,no,no,cellular,29.0,aug,88.0,2.0,-1.0,0.0,unknown
23895,41.0,technician,married,secondary,no,0.0,no,no,cellular,29.0,aug,141.0,2.0,-1.0,0.0,unknown
23896,33.0,technician,divorced,secondary,no,22.0,no,no,cellular,29.0,aug,71.0,2.0,-1.0,0.0,unknown
23897,46.0,blue-collar,married,primary,no,123.0,no,no,cellular,29.0,aug,168.0,2.0,-1.0,0.0,unknown
23898,60.0,retired,married,primary,no,219.0,no,no,cellular,29.0,aug,235.0,2.0,-1.0,0.0,unknown
23899,47.0,management,divorced,tertiary,no,310.0,no,no,cellular,29.0,aug,136.0,2.0,-1.0,0.0,unknown
23900,31.0,management,single,tertiary,no,96.0,no,no,cellular,29.0,aug,63.0,2.0,-1.0,0.0,unknown
23901,41.0,management,single,tertiary,no,2408.0,no,no,cellular,29.0,aug,122.0,2.0,-1.0,0.0,unknown
23902,46.0,blue-collar,married,secondary,no,1685.0,yes,no,cellular,29.0,aug,203.0,2.0,-1.0,0.0,unknown
23903,47.0,entrepreneur,married,secondary,no,8480.0,no,no,cellular,29.0,aug,137.0,9.0,-1.0,0.0,unknown
23904,31.0,management,married,tertiary,no,315.0,no,no,cellular,29.0,aug,109.0,4.0,-1.0,0.0,unknown
23905,34.0,technician,divorced,secondary,no,7.0,yes,yes,cellular,29.0,aug,273.0,2.0,-1.0,0.0,unknown
23906,45.0,blue-collar,married,primary,no,492.0,no,no,cellular,29.0,aug,141.0,2.0,-1.0,0.0,unknown
23907,32.0,management,married,tertiary,no,500.0,no,yes,cellular,29.0,aug,107.0,2.0,-1.0,0.0,unknown
23908,49.0,management,married,tertiary,no,146.0,no,no,cellular,29.0,aug,86.0,2.0,-1.0,0.0,unknown
23909,39.0,management,single,secondary,no,36.0,no,no,cellular,29.0,aug,70.0,2.0,-1.0,0.0,unknown
23910,47.0,services,married,secondary,no,518.0,no,no,cellular,29.0,aug,96.0,2.0,-1.0,0.0,unknown
23911,59.0,technician,divorced,secondary,no,2595.0,yes,no,cellular,29.0,aug,398.0,2.0,-1.0,0.0,unknown
23912,48.0,management,married,tertiary,no,494.0,no,no,cellular,29.0,aug,81.0,8.0,-1.0,0.0,unknown
23913,33.0,management,married,tertiary,no,0.0,no,no,cellular,29.0,aug,60.0,2.0,-1.0,0.0,unknown
23914,38.0,technician,single,secondary,no,173.0,no,no,cellular,29.0,aug,150.0,4.0,-1.0,0.0,unknown
23915,33.0,management,single,tertiary,no,335.0,no,no,cellular,29.0,aug,130.0,4.0,-1.0,0.0,unknown
23916,49.0,technician,married,secondary,no,10.0,no,no,cellular,29.0,aug,135.0,2.0,-1.0,0.0,unknown
23917,31.0,technician,divorced,secondary,no,0.0,no,no,cellular,29.0,aug,256.0,2.0,-1.0,0.0,unknown
23918,46.0,management,divorced,secondary,no,-852.0,no,yes,cellular,29.0,aug,728.0,2.0,-1.0,0.0,unknown
23919,33.0,housemaid,married,secondary,no,230.0,no,yes,cellular,29.0,aug,264.0,2.0,-1.0,0.0,unknown
23920,38.0,management,single,tertiary,no,0.0,no,no,cellular,29.0,aug,95.0,2.0,-1.0,0.0,unknown
23921,59.0,technician,married,secondary,no,0.0,no,no,cellular,29.0,aug,62.0,2.0,-1.0,0.0,unknown
23922,49.0,blue-collar,married,secondary,no,102.0,no,no,cellular,29.0,aug,210.0,2.0,-1.0,0.0,unknown
23923,40.0,technician,married,secondary,no,56.0,no,no,cellular,29.0,aug,77.0,2.0,-1.0,0.0,unknown
23924,32.0,technician,single,secondary,no,1179.0,no,no,telephone,29.0,aug,116.0,2.0,-1.0,0.0,unknown
23925,34.0,management,single,secondary,no,194.0,no,no,cellular,29.0,aug,186.0,2.0,-1.0,0.0,unknown
23926,54.0,blue-collar,married,primary,no,1059.0,no,no,cellular,29.0,aug,73.0,8.0,-1.0,0.0,unknown
23927,45.0,blue-collar,married,primary,no,121.0,no,no,cellular,29.0,aug,93.0,11.0,-1.0,0.0,unknown
23928,30.0,management,single,tertiary,no,3849.0,no,no,telephone,29.0,aug,115.0,2.0,-1.0,0.0,unknown
23929,40.0,self-employed,single,tertiary,no,41.0,no,no,telephone,29.0,aug,104.0,2.0,-1.0,0.0,unknown
23930,42.0,unemployed,divorced,tertiary,no,-166.0,no,no,cellular,29.0,aug,85.0,4.0,-1.0,0.0,unknown
23931,33.0,management,single,tertiary,no,-359.0,no,no,telephone,29.0,aug,59.0,2.0,-1.0,0.0,unknown
23932,43.0,admin.,married,secondary,no,257.0,no,no,cellular,29.0,aug,186.0,6.0,-1.0,0.0,unknown
23933,39.0,technician,divorced,secondary,no,8.0,no,no,cellular,29.0,aug,1028.0,2.0,-1.0,0.0,unknown
23934,40.0,technician,divorced,secondary,no,0.0,no,no,cellular,29.0,aug,299.0,3.0,-1.0,0.0,unknown
23935,52.0,technician,married,tertiary,no,214.0,no,no,cellular,29.0,aug,161.0,3.0,-1.0,0.0,unknown
23936,55.0,blue-collar,married,primary,no,771.0,no,no,cellular,29.0,aug,98.0,19.0,-1.0,0.0,unknown
23937,35.0,management,married,tertiary,no,511.0,no,no,cellular,29.0,aug,91.0,4.0,-1.0,0.0,unknown
23938,54.0,technician,married,secondary,no,1670.0,no,no,cellular,29.0,aug,207.0,7.0,-1.0,0.0,unknown
23939,45.0,blue-collar,married,primary,no,85.0,no,no,cellular,29.0,aug,133.0,4.0,-1.0,0.0,unknown
23940,33.0,blue-collar,married,secondary,no,842.0,no,no,cellular,29.0,aug,111.0,4.0,-1.0,0.0,unknown
23941,46.0,blue-collar,married,primary,no,201.0,no,no,cellular,29.0,aug,163.0,6.0,-1.0,0.0,unknown
23942,31.0,technician,married,secondary,no,4800.0,yes,no,cellular,29.0,aug,165.0,4.0,-1.0,0.0,unknown
23943,46.0,management,divorced,tertiary,no,0.0,no,yes,cellular,29.0,aug,38.0,6.0,-1.0,0.0,unknown
23944,38.0,unknown,married,unknown,no,653.0,no,no,telephone,29.0,aug,17.0,18.0,-1.0,0.0,unknown
23945,34.0,entrepreneur,married,unknown,no,-506.0,no,no,cellular,29.0,aug,19.0,16.0,-1.0,0.0,unknown
23946,54.0,blue-collar,married,secondary,no,466.0,no,no,cellular,29.0,aug,436.0,4.0,-1.0,0.0,unknown
23947,34.0,technician,married,secondary,no,563.0,yes,yes,cellular,29.0,aug,32.0,15.0,-1.0,0.0,unknown
23948,44.0,technician,married,secondary,no,370.0,no,yes,cellular,29.0,aug,64.0,4.0,-1.0,0.0,unknown
23949,32.0,management,single,tertiary,no,258.0,yes,no,cellular,29.0,aug,131.0,4.0,-1.0,0.0,unknown
23950,33.0,housemaid,single,tertiary,no,1255.0,no,no,cellular,29.0,aug,511.0,4.0,-1.0,0.0,unknown
23951,41.0,management,married,secondary,no,148.0,no,no,cellular,29.0,aug,82.0,9.0,-1.0,0.0,unknown
23952,45.0,blue-collar,married,primary,no,292.0,yes,no,cellular,29.0,aug,961.0,4.0,-1.0,0.0,unknown
23953,41.0,admin.,married,secondary,yes,-120.0,no,no,cellular,29.0,aug,76.0,4.0,-1.0,0.0,unknown
23954,54.0,services,married,unknown,no,324.0,no,no,cellular,29.0,aug,124.0,11.0,-1.0,0.0,unknown
23955,49.0,blue-collar,married,secondary,no,0.0,no,no,cellular,29.0,aug,66.0,17.0,-1.0,0.0,unknown
23956,36.0,technician,single,tertiary,no,268.0,no,no,cellular,29.0,aug,54.0,12.0,-1.0,0.0,unknown
23957,45.0,technician,single,tertiary,no,2087.0,no,no,cellular,29.0,aug,29.0,14.0,-1.0,0.0,unknown
23958,48.0,blue-collar,married,primary,no,-254.0,no,yes,cellular,29.0,aug,134.0,4.0,-1.0,0.0,unknown
23959,41.0,management,married,tertiary,no,5936.0,no,no,cellular,29.0,aug,709.0,11.0,-1.0,0.0,unknown
23960,41.0,technician,married,secondary,no,593.0,no,no,cellular,29.0,aug,95.0,6.0,-1.0,0.0,unknown
23961,56.0,management,married,tertiary,no,665.0,no,no,cellular,29.0,aug,25.0,12.0,-1.0,0.0,unknown
23962,55.0,admin.,married,tertiary,no,46.0,no,no,cellular,29.0,aug,59.0,4.0,-1.0,0.0,unknown
23963,36.0,self-employed,married,tertiary,no,10.0,no,no,cellular,29.0,aug,47.0,4.0,-1.0,0.0,unknown
23964,40.0,management,single,tertiary,no,185.0,no,no,cellular,29.0,aug,173.0,4.0,-1.0,0.0,unknown
23965,30.0,technician,married,tertiary,no,1.0,no,no,cellular,29.0,aug,69.0,21.0,-1.0,0.0,unknown
23966,35.0,management,divorced,secondary,no,910.0,no,no,cellular,29.0,aug,77.0,14.0,-1.0,0.0,unknown
23967,31.0,management,married,tertiary,no,8312.0,no,no,cellular,29.0,aug,43.0,13.0,-1.0,0.0,unknown
23968,59.0,housemaid,married,primary,no,418.0,no,no,cellular,29.0,aug,300.0,4.0,-1.0,0.0,unknown
23969,46.0,technician,divorced,secondary,no,117.0,no,no,cellular,29.0,aug,94.0,2.0,-1.0,0.0,unknown
23970,38.0,technician,married,secondary,no,185.0,no,yes,cellular,29.0,aug,44.0,16.0,-1.0,0.0,unknown
23971,52.0,technician,divorced,secondary,no,0.0,no,no,cellular,29.0,aug,39.0,2.0,-1.0,0.0,unknown
23972,52.0,technician,married,secondary,no,0.0,no,no,cellular,29.0,aug,67.0,2.0,-1.0,0.0,unknown
23973,45.0,technician,married,secondary,no,351.0,yes,no,telephone,29.0,aug,18.0,2.0,-1.0,0.0,unknown
23974,38.0,technician,single,secondary,no,50.0,no,no,cellular,29.0,aug,98.0,2.0,-1.0,0.0,unknown
23975,40.0,technician,divorced,secondary,no,841.0,no,yes,telephone,29.0,aug,36.0,2.0,-1.0,0.0,unknown
23976,47.0,blue-collar,married,secondary,no,947.0,no,yes,cellular,29.0,aug,24.0,17.0,-1.0,0.0,unknown
23977,48.0,blue-collar,married,secondary,no,1903.0,no,no,cellular,29.0,aug,21.0,6.0,-1.0,0.0,unknown
23978,38.0,management,married,tertiary,no,46.0,no,no,cellular,29.0,aug,70.0,4.0,-1.0,0.0,unknown
23979,60.0,admin.,married,secondary,no,221.0,no,no,cellular,29.0,aug,92.0,4.0,-1.0,0.0,unknown
23980,46.0,blue-collar,married,unknown,no,0.0,no,no,telephone,29.0,aug,162.0,2.0,-1.0,0.0,unknown
23981,34.0,technician,married,secondary,no,0.0,yes,no,cellular,29.0,aug,116.0,4.0,-1.0,0.0,unknown
23982,33.0,technician,married,secondary,no,74.0,no,no,cellular,29.0,aug,94.0,2.0,-1.0,0.0,unknown
23983,47.0,self-employed,married,primary,no,1056.0,no,no,telephone,29.0,aug,58.0,2.0,-1.0,0.0,unknown
23984,58.0,retired,married,primary,no,69.0,no,no,cellular,29.0,aug,76.0,8.0,-1.0,0.0,unknown
23985,47.0,management,single,tertiary,no,124.0,no,no,cellular,29.0,aug,14.0,15.0,-1.0,0.0,unknown
23986,34.0,technician,divorced,secondary,no,347.0,no,no,cellular,29.0,aug,15.0,14.0,-1.0,0.0,unknown
23987,32.0,management,married,tertiary,no,16.0,no,no,telephone,29.0,aug,129.0,2.0,-1.0,0.0,unknown
23988,31.0,technician,single,secondary,no,0.0,no,no,cellular,29.0,aug,157.0,2.0,-1.0,0.0,unknown
23989,42.0,technician,married,unknown,no,-401.0,yes,no,telephone,29.0,aug,145.0,2.0,-1.0,0.0,unknown
23990,41.0,technician,divorced,secondary,no,88.0,no,no,cellular,29.0,aug,88.0,2.0,-1.0,0.0,unknown
23991,37.0,technician,married,secondary,yes,-3.0,no,no,cellular,29.0,aug,122.0,4.0,-1.0,0.0,unknown
23992,56.0,retired,married,secondary,no,4577.0,no,no,cellular,29.0,aug,133.0,2.0,-1.0,0.0,unknown
23993,52.0,services,married,secondary,no,627.0,no,no,cellular,29.0,aug,174.0,10.0,-1.0,0.0,unknown
23994,49.0,self-employed,married,secondary,no,1683.0,no,no,cellular,29.0,aug,61.0,4.0,-1.0,0.0,unknown
23995,36.0,technician,single,secondary,no,35.0,no,no,cellular,29.0,aug,493.0,2.0,-1.0,0.0,unknown
23996,32.0,technician,single,secondary,no,224.0,no,no,cellular,29.0,aug,451.0,4.0,-1.0,0.0,unknown
23997,60.0,technician,single,secondary,no,0.0,no,no,telephone,29.0,aug,86.0,2.0,-1.0,0.0,unknown
23998,49.0,technician,single,secondary,no,114.0,no,no,cellular,29.0,aug,12.0,6.0,-1.0,0.0,unknown
23999,35.0,management,single,tertiary,no,385.0,yes,no,cellular,29.0,aug,168.0,2.0,-1.0,0.0,unknown
24000,36.0,management,single,tertiary,no,26.0,no,no,cellular,29.0,aug,370.0,4.0,-1.0,0.0,unknown
24001,36.0,technician,divorced,secondary,no,861.0,no,no,telephone,29.0,aug,140.0,2.0,-1.0,0.0,unknown
24002,33.0,technician,single,tertiary,no,125.0,no,no,telephone,29.0,aug,66.0,2.0,-1.0,0.0,unknown
24003,34.0,technician,married,secondary,no,1795.0,yes,no,cellular,29.0,aug,201.0,2.0,-1.0,0.0,unknown
24004,37.0,technician,married,secondary,no,449.0,yes,no,cellular,29.0,aug,59.0,4.0,-1.0,0.0,unknown
24005,32.0,management,single,tertiary,no,2233.0,no,no,cellular,29.0,aug,85.0,15.0,-1.0,0.0,unknown
24006,30.0,technician,single,secondary,no,124.0,no,no,cellular,29.0,aug,60.0,4.0,-1.0,0.0,unknown
24007,37.0,technician,married,secondary,no,261.0,no,no,cellular,29.0,aug,301.0,4.0,-1.0,0.0,unknown
24008,45.0,technician,married,secondary,no,183.0,no,no,cellular,29.0,aug,27.0,4.0,-1.0,0.0,unknown
24009,52.0,technician,married,secondary,no,64.0,no,no,telephone,29.0,aug,20.0,2.0,-1.0,0.0,unknown
24010,46.0,technician,married,secondary,no,591.0,no,no,telephone,29.0,aug,81.0,2.0,-1.0,0.0,unknown
24011,46.0,unemployed,married,secondary,no,46.0,no,no,telephone,29.0,aug,74.0,2.0,-1.0,0.0,unknown
24012,33.0,technician,married,secondary,no,23.0,no,no,cellular,29.0,aug,53.0,4.0,-1.0,0.0,unknown
24013,39.0,technician,divorced,secondary,no,0.0,no,no,cellular,29.0,aug,35.0,6.0,-1.0,0.0,unknown
24014,49.0,management,married,tertiary,no,0.0,no,no,cellular,29.0,aug,215.0,6.0,-1.0,0.0,unknown
24015,50.0,admin.,married,tertiary,no,0.0,no,no,telephone,29.0,aug,253.0,2.0,-1.0,0.0,unknown
24016,47.0,admin.,married,tertiary,no,1077.0,no,no,telephone,29.0,aug,43.0,2.0,-1.0,0.0,unknown
24017,37.0,admin.,married,secondary,no,373.0,no,no,cellular,29.0,aug,98.0,10.0,-1.0,0.0,unknown
24018,43.0,technician,single,tertiary,yes,0.0,no,no,cellular,29.0,aug,73.0,4.0,-1.0,0.0,unknown
24019,53.0,unemployed,married,tertiary,no,240.0,no,no,cellular,29.0,aug,106.0,3.0,-1.0,0.0,unknown
24020,31.0,management,single,tertiary,no,7554.0,no,no,telephone,29.0,aug,51.0,1.0,-1.0,0.0,unknown
24021,35.0,management,single,tertiary,no,0.0,no,no,cellular,29.0,aug,669.0,6.0,-1.0,0.0,unknown
24022,37.0,technician,married,secondary,no,41.0,no,no,cellular,29.0,aug,127.0,5.0,-1.0,0.0,unknown
24023,51.0,blue-collar,married,primary,no,-27.0,no,no,telephone,29.0,aug,158.0,4.0,-1.0,0.0,unknown
24024,37.0,housemaid,married,primary,no,0.0,no,no,cellular,29.0,aug,17.0,12.0,-1.0,0.0,unknown
24025,47.0,admin.,married,secondary,no,84.0,no,no,telephone,29.0,aug,367.0,3.0,-1.0,0.0,unknown
24026,57.0,retired,married,tertiary,no,42.0,no,no,cellular,29.0,aug,68.0,4.0,-1.0,0.0,unknown
24027,36.0,technician,single,secondary,no,2419.0,no,no,cellular,29.0,aug,29.0,3.0,-1.0,0.0,unknown
24028,32.0,management,single,tertiary,no,123.0,no,no,telephone,29.0,aug,63.0,11.0,-1.0,0.0,unknown
24029,33.0,management,married,tertiary,no,32.0,no,no,cellular,29.0,aug,27.0,7.0,-1.0,0.0,unknown
24030,38.0,self-employed,married,tertiary,no,0.0,no,no,cellular,29.0,aug,117.0,3.0,-1.0,0.0,unknown
24031,51.0,blue-collar,married,secondary,no,4695.0,no,no,cellular,29.0,aug,8.0,10.0,-1.0,0.0,unknown
24032,31.0,housemaid,single,secondary,no,13099.0,no,no,cellular,29.0,aug,6.0,9.0,-1.0,0.0,unknown
24033,37.0,management,single,tertiary,no,3452.0,yes,no,cellular,29.0,aug,8.0,9.0,-1.0,0.0,unknown
24034,46.0,management,married,tertiary,no,212.0,yes,no,cellular,29.0,aug,515.0,3.0,-1.0,0.0,unknown
24035,53.0,entrepreneur,married,secondary,no,0.0,no,no,cellular,29.0,aug,88.0,3.0,-1.0,0.0,unknown
24036,59.0,blue-collar,married,primary,no,1227.0,no,no,cellular,29.0,aug,89.0,5.0,-1.0,0.0,unknown
24037,34.0,management,divorced,tertiary,no,36.0,no,no,telephone,29.0,aug,77.0,7.0,-1.0,0.0,unknown
24038,46.0,technician,divorced,secondary,no,-90.0,no,yes,telephone,17.0,oct,270.0,1.0,-1.0,0.0,unknown
24039,30.0,self-employed,married,tertiary,no,1785.0,no,no,unknown,17.0,oct,235.0,1.0,-1.0,0.0,unknown
24040,49.0,management,married,tertiary,no,0.0,no,no,telephone,17.0,oct,223.0,1.0,-1.0,0.0,unknown
24041,43.0,management,married,tertiary,no,0.0,no,no,telephone,17.0,oct,147.0,1.0,-1.0,0.0,unknown
24042,36.0,blue-collar,married,secondary,no,1828.0,yes,no,telephone,17.0,oct,24.0,1.0,-1.0,0.0,unknown
24043,28.0,blue-collar,single,secondary,no,9.0,yes,no,unknown,17.0,oct,115.0,1.0,-1.0,0.0,unknown
24044,36.0,self-employed,single,tertiary,no,-103.0,yes,yes,telephone,17.0,oct,3253.0,1.0,-1.0,0.0,unknown
24045,47.0,admin.,divorced,secondary,no,555.0,yes,yes,telephone,17.0,oct,478.0,1.0,-1.0,0.0,unknown
24046,37.0,management,divorced,tertiary,no,199.0,yes,no,unknown,18.0,oct,50.0,1.0,-1.0,0.0,unknown
24047,50.0,blue-collar,married,primary,no,12519.0,yes,no,unknown,18.0,oct,37.0,1.0,-1.0,0.0,unknown
24048,32.0,management,married,tertiary,no,9214.0,no,yes,unknown,18.0,oct,71.0,1.0,-1.0,0.0,unknown
24049,31.0,entrepreneur,married,tertiary,no,79.0,yes,no,unknown,18.0,oct,558.0,1.0,-1.0,0.0,unknown
24050,52.0,technician,married,secondary,no,5303.0,yes,no,unknown,19.0,oct,133.0,1.0,-1.0,0.0,unknown
24051,52.0,management,married,tertiary,no,6.0,no,no,telephone,19.0,oct,57.0,1.0,-1.0,0.0,unknown
24052,45.0,admin.,divorced,secondary,no,1293.0,yes,yes,telephone,20.0,oct,164.0,1.0,-1.0,0.0,unknown
24053,47.0,admin.,married,secondary,no,24556.0,no,no,telephone,20.0,oct,309.0,1.0,-1.0,0.0,unknown
24054,48.0,student,single,unknown,no,1279.0,no,no,telephone,20.0,oct,2429.0,1.0,-1.0,0.0,unknown
24055,43.0,management,married,tertiary,no,1258.0,no,no,unknown,20.0,oct,312.0,1.0,-1.0,0.0,unknown
24056,30.0,technician,married,tertiary,no,239.0,no,no,telephone,20.0,oct,73.0,1.0,-1.0,0.0,unknown
24057,34.0,blue-collar,divorced,secondary,no,882.0,no,yes,telephone,20.0,oct,24.0,1.0,-1.0,0.0,unknown
24058,44.0,technician,single,secondary,no,1679.0,no,no,telephone,20.0,oct,718.0,1.0,-1.0,0.0,unknown
24059,30.0,blue-collar,married,secondary,no,1664.0,yes,no,telephone,20.0,oct,2016.0,1.0,-1.0,0.0,unknown
24060,33.0,admin.,married,tertiary,no,882.0,no,no,telephone,21.0,oct,39.0,1.0,151.0,3.0,failure
